text,label
salemmmmmm admin nheb nkabel si slim riahi urgent,0
salem sayed era2is ana 3adite fi dawrete iro9be2 imta3 2011 3adite kol chay isahabi 3aytolhom lil tadrib wana la iltawa michni 3aref a3lech ta3mel imziya chofli ichniya lahkaya rahou mosta9bli bech idhya3,1
salem si l moncef brabbi 7awel tsalla7 programme la9raya w tfahem enti w apple bech ta3ti koll etudiant tunisien ipad bech na9raw 3la rwa7na w nconnectiw chwaya w nala3bou chwaya fakker fi la7keya w ta3mel akber mziya t9oulelna 3la ay 7aja jdida fi ministère de l éducation wessalem,1
salem si monsof t9abelna mara fi ben ghazi lybia 9otlek enhar hethka kelma wa7da alaho akbar ken tfakartni jewebni 3andi man9olek nchalah tasma3ni,0
salem si slim ana marwen 27ans n7eb ca win7ib nkoun m3akoim win3awen jam3itti ana ma3andich flous ama najem n3awen,1
salem si slim ena ne9tate7 roger eli lene fi l esperence 9bal mle3bi kbir,0
salem ya maalem choufelna kayes yaakoubi nhadrou bih jamia shiha,0
salhi elhem gmail com,0
sålhí mêd âmìñ fi 7abess,0
salhoub aime ça,0
sali 3annebi ya weldi chbikkk ye5iiii hamra w bidha couleur yejri fi dami,0
salifni 100 alf dinar,0
salifou ma3lem 2 pogba estanouh,0
salifou non slouma,0
salim al aklia,0
salim arrami,0
salim ben hamidane,0
sälim cä,0
salim garali chkoun nsada9 ena taw,0
salim jniral ca,0
salim kig,0
salim krid,0
salim nahib ma3ak fi hizbik,0
salim riahi ken 3indo fb yeb3thli invit,0
sallamli 3al 3aklia,0
sallamli aala si chakroune,0
sallam nafssak,0
sallefna tarf flous ya si slim taw tetna7a macha8elna el kol hhhh,0
sallefni malyoun yar7em bouk,0
sallefni miliar hhhhh,0
sallefni shwaya fluus slouma,0
sallekha m3a saif l islem,0
sallem 3ala ben ali,0
sallemli 3ala aymen toahi w9ollou tol 3lina fi sfax,0
sǻlłệm nø ûr hahou sahbeek houni lazemk twli clubistia,0
sallem rabbi w flous elgaddafi,0
sallimli 3la riyadh bannour ou samma3ni salem tzzt,0
salloma jibelna etfol hédha d,0
salm alik yousfe lahrach,0
salmeni 3el bajbouj y3chiri,0
salmouch manal9ach 3indik taftoufa slaf,0
salmouli 3ala mbarka w9oloulha il fodha fodha win7as n7as hhhhh,1
salmoulna 3al 7leybi hhhhh y 9aherhom,0
salmoulna 3lihom hhhhhhhhhhhhh,0
saloma ken inhezo boutolla a3mlena rehla 3ala tanit ù,0
saloum chkoun tayech o5t sehli ml blkoun,1
saloum y3alem seyes dandouk,0
salut a tous les clubistes elafiyea eli tal9ahoum tawa mouch ken nhar titrouetes w belihi famech chkoun ynajim yjawibni,1
salut bellahi jaime et merci,0
salut bellehi ya si slim 3àndi message n7ebou youselk w ta9rah,0
salut bonjour,0
salut elberih kallimtni ilyom mathizich aloya pour le maryoul et casquet,0
salut jitik mi baid mathizich aliya tel 99420280,0
salut les amis ana 9rit presque 2 mois l teli billi y msekni idha ken yal3ib contre seraleon aller w retour ywali la3ib 10 match intr w eljem3a 3andha elha9 fi 450 maliyoun fi transfert mte3ou ya3ni fama mouamra bin taraji w eljem3a,0
salut slim ryehi,0
sam7ni si sliem nehb na3ref ma3na el 3a9lya fi 9amous nadi al 2fri9iii,0
sam7ouni brabi nlawej 3al kess ma l9itouch w 9oltou abtal tounes fahmouheli hethi,0
sam7ouni l esperance terba7 fina b awladna l etoile b awladna on est en professionnalisme khalina nfarkou erromana t7ebou kais yaakoubi b wissem w alex w aouadhi meliti iffa swissi izichel ma tracha7nach 9odam el hilal fawzi benzarti babourou safar kouki khadam ama bel7a9 ma dhaher chay ana pour ben yahia awel chay jamais ykhali ma3loul yerb7ou lianhem yakrhou b3adhhem serieux et insan 7a9ani khbith nja7 m3a 9awafel gafsa elli yetrenou nhar w yerta7ou nharin mgarfin a3touni equipe tfarej ki gafsa,0
sam7ouni mais ta7kyoulna 3al nahdha wil krassi wini mawa9ifkom mill syaer fil 7oudoud intouma fèch ta3mlou 7oukoumet el 3ar tounaddid w intouma re9dine fi soubet 3ami9 il faudra peutètre agir sinon perso je boycotterais ces élections mafemmech ma aghla min halbled je n en ai rien a faire bissyessa wled w bnet blédi w 7ormit hal bled abjel min kol chay,1
sam7uni mal9it ken el mes3di,0
sama7ha ejam3iya fi floussek kan te7eb leclub,0
sama7ni 9arar f balstou homa mahom illa mowathfin k nas el kol erkib el car w ella 5outh taxi yezinza m sar9a,0
sama7ni brabi wild it3alim ilwataniya fi,0
sama7ni ken mala7idhtouch 7aja taswira loula mgara3 feha w taswira thenya cha3rou twil,1
sama7ni me dhaher eli entouma mata3rfouch koura meli na7itou nabil kouki w montasar lw7ichi,0
sama7ni si slim,0
samahni ama ana mafhemtech maw9ofkom meli sar fi masr,1
samba bech eji el tounis fil ayem el 9adma ou mat5afouch samba 9adim samba jey samba men lounis lel club african loòoól,1
samba kadam samba ja samba kal manl3ab kan fi ca,0
samba sow fi ca wle,0
samba sow mahouch bech yji,1
samba sow zakarya bergdich et hamdi kasraoui sont en instance de départ,0
sameh meddeb tsawar wa7dik,0
sami alfehri ya 7ki 3la mzania mte3ou,0
sami chouk omar el euch ahaya li hkytlelkom 3leha,1
sami frr mesh ken ykharjlna dvrt khouna slim khir me techji3,1
sami mafhimt chay yekhi mouch nida,0
sami nahdi asma3 ya zebi irjel chta7ki wohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0
samir l wafi ya3ml f publicité l 3arfo 9bal el inti5abét y,0
samir selimi modir reiyadi,0
samir sellimi ra2iss far3 kouret el9adam lotfi lim7aysi mourafe9 fari9 ma7moud elwerteni directeur technique coach almani taw tchouf kifecha,1
sami trabelsi hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0
sammiha attounissia d echaab,1
samt inti5abi,0
samuel afum mouch normal ya wissem kawer dhedna fi coupe d afrique el fatet gata3na m3a ghana ta7ki 3la hadheka wela 3la mat3 mazembé,0
samuel afum plz si slim,0
samuel eto libre,0
sana3 al3ab plz,0
sana ba3da l9ada 3la lfased,0
sanba wila 3abd ken ma irach mani3 jawib,0
sanchez mouch modarrebb raghm li ca temlekk ahcenn joueratte fi tunis emma la tarikkt la3b la khotatte taktikia semmha kaaan bka sancheez ma3ana wen noslo bech nekhsrou fi maghrebb w bech nensahbo men eddawer laweel fi rabette labtal lefrikia,1
sangahor mte3 beni yes il2imarati,0
sanouna clubist enti,0
sans blagues,0
sans obligation d achat minimum,0
sans obligation de stock,0
sara enti kif 5aled klubstienne,1
sarah najar proche d un détenu,0
sardina tire,0
sare infijare 9orb 9aber rasoul matklm had,0
sar hada mil watany elhor iskalou tabaa el marzougui,0
saroura chta3mal hhhhh,0
sarra mkachkha ma7kech 3la znateur wmachi ya7ki 3la 3andi man9oulik,1
sassou tofla,0
sattar mouch bel3eni hhhhh,0
sauf eljanoubia 3adetha ejneza mte3ou w7ket 3lih wdemain inchalah bech t5asaslou 7isa wta7ki 3lih à7h je pense allah yarhmou,1
sauveur tunisien,0
sauvons loujain ghazouani,0
sava alle,0
savedir koi mafemech 7al ena fech 9a3ad na3mal et tu peu me donneeee nr de certain responsabl en tunisie,1
sawarha btelifono slim rie7i,0
sawrouni w ena nebki,0
sawto ines ilkole li riahi,0
sawtoulou belahi 3la 5ater howa jyouba m3abyin manetsawrouch bach yosre9 el bled,0
saya na5ebna slouma,0
saybna chwaya flouss tarba7 5lina ndawrou douleb fi hal bled,0
saybou erajel ye5dem b da9alb w rab w kol chay wa7da wa7da el jam3iya feha barcha 5maj w joueretna mahomech rjel la fel foot la el hond 5aliyouh taw yikbeshom w yisafehom w nchala rabi m3ana w borjouliya yilzemna 2awel 7aja coach behi w gardien m3alem w weled jam3iya zeda,1
saybou errajel,0
saybouna tounisia hia el9anet lwa7ida mte3 chabebe saybou tounisia wela zatla e5tarou,0
saybou wled jam3iya lyouma 9bal 8odwa la 8odwa 9bal ba3d 8odwa 3la 5ater jomhour mahouch mech yosket nhart thleth fi rades,1
sayeb 3alikom akber rajel haka,0
sayeb sabri w hamza w chedou kamel ltayef,0
sayed el rayiss za3ma ken jèt bèntèk eli fel video tèrtha chkoun ysebha wihinha wymarmadha haka hètha bouliss ben ali eli jetouh fèl chahreya w sèma7nèhom ki 5erjou w talbou smè7 mèl cha3b el tounssi le mois d avril ya3bthou bèbnètna,0
sayed erra2is sala7iyètik tesma7lik bech ta3mil moukalmèt hatifiya,1
sayed errais tekber w tansa,0
sayedi ra iss al joumhoureya wé a3dhaa al houkouma achar3éya,0
sayedi rayiss billahi ech ma3naha hak el 9awlla mta3ik 3ala couverture mur mta3ik sava maho lebess sayedi rayiss,1
sayéd làtii temim a9ra fedi chketeb hhhh fedi touihri brabii choufelna hal,0
sayèd latii temim but te3o entikhabét wmanéhc fey9in chihemna fih na7na lorsque on vois notre club sur le bon chemin whow aywalichi ra2is edenia a7na chihemna wenti chemdakhlek asla n lahné,0
sayed marzouki n7ib nichri el 9sar eli fi soussa ama bras la7nina mat8alich 3lina w a3mlina soum svp,0
sayedna nouh ach 950 sna bajbouj andou 90am fabhaithou al akba l 1000 snaa rabi ychedlek fih kol am wentouma mbajbjine,0
sayed raisse,0
sayee c fe fi almanya lyum wolfsburg ana u madam khtarna lmotamar nshalah matkhaybunash,0
saye fi club sa7a7,0
sayé fi taraji ya 7ouma dmg wlh,0
saye inta5btou sliouma 8,0
saye jabouke li sirate mousta9ime papa,0
sayé ja lzaghwan w far7o bih ahali zaghwan ana jit dhif 3ind hom zada lol,0
saye kont tawa nenta5ab ra9m el9ayma 33,0
sayer 888888 w nchallah rabi m3ak,0
sayes 3la bekeya hhhhhh,0
sayèss yala rouhèk,0
saye t7arreret phalestine,0
saye yar7am waldik wybachrek bel5ir mala touns bech twalli swisra aaa raw3a bravo raisna sebsi oumourna wallet 6 zit hhhhh malla cha3b ykawrou bih ejma3a kif ma7abbou,1
sayf eljaziri marka zoz bonto elyom,0
sayidi araiis atasma3ou al a7rara 7eena yasaaloun amarateyni a chouhadaou yo9taloun atfalouna fi leili ba3dou ya7loumoun man yon9ethou al a7lama 7eena yan3assoun,0
sayid rais n7ib ni5dim,0
sayiebou slim erajel katih,0
sayi haddad sa7i7,0
says rays brabi 3ndna mnt9a mohmcha barch tab3a wilyt mahdia issma hkaima ta3mlo mzya tarj3olha bnadhar,0
sb7 kir brabi 3lch m tchoufolnch joueret mn amerique latine bresil chili argentine ghadi kawarjia bthabt w ar5s mn l afrique,0
sba5r mta3na djabo fi ca,0
sbahel ca,0
sbarna 20 sna 5alli tauia m3a insan 3ina rih kol thika,0
sbe7 enour chbina nchedou mansaybou si slim 9al sakarna el mercato wentouma jibelna wa3mlelna tawa netlhaw b7ajet ma aham whia eta7dhira yelzem zeda ya si slim ta3mel kif ma3emlet el ahly el masri na3mlou 5abir e9tisadi yetlha bomour el madia whehdi el kolha masl7a lina rahou et akber mzia tenu ejam3ia wlh i9azaz hadheka tenu wt7eb t8ayer ejam3ia wne9dhou 3la athar el madhi awel 7aja yelzemna marque behia adidas wela nike wela narj3ou kima kona diadora et merci ya slouma,1
sbe7 enour enes lkol belehi si slim tawa 9rit fi jaridet etounsia 3amar jmal 9al masa7a7tech m3a lclub tnajem twadh7elna l7kaya,1
sbeh el5ir si slim bellahi wath7elna recrutement mta3 zouhair dhaouadi shih wala ghalet avec les details stp,0
sbeh el khir si slim nheb nkolik ye si slim merci 3eli ta3mel fih m3e el jam3ia eme rak hat nes le 3leka m3ak awelhom mejdi lkhlifi wel makrouh et je dis bien el makrouh mourad koub3a svp jib wled jam3ia w sid ekhdem w nchallah sina 7aja okhra ye si slim tres importante ta5rijet koster ghalta lew ken jebtoulou attaquant raw ken khir men heke w metensech ye si slim raw koster 3mal le meilleur composition de defense je dis bien la defence de l equipe pas seulement de la ligne arriere ye si slim sadakni ellei jebtouh mouch fi 9imet koster allah ghaleb apparament athrou 3likom el media ye si slim l entraineur elli chad la premier place merite bech yabka w twafroulou kol chay w awelhom les attaquants ithe mesel mefetech el waket raj3ouh c mon point de vue,1
sbhen allah jet masti9altek wallah ghriba ama slim wallah la 5sar chey,1
sborna barcha ya slim ama n7ibou ititrouet tarja3 bourjouliya,0
scofield w hia men wa9téch france 3andha equipe kbiira t7éb t9oul equipe kbira 9ool barça real milan juve manchester arsenal etc etc,0
se3a bou4anmi behi walah nakhsrouh ya slim,0
se7i7a la7kya tawa w la kel 3ada,0
seblho zatla twa yerkho ye bejy yehlkek ken 3amtlna kole chahr 100 tlf zatla rahom radn,0
seddiki capitano choo béch léhyy,0
se fait 8 slouma,0
sehla barcha elli ybell il marioul ykawwer,0
seif allah dakhlaoui zid lawej fi 3a9lek hhhhh,0
seif ben salim fama far9 bin laji siyasi o mojrim kima bagdadi,0
seif benyoussef a9ra jomlét loulénin barké taw inchoufou zid 9oli mélé taw inchoufou,0
seifeddin tfarajt fih,0
seifedine el wikipedia tnajem tbadelhaaa t7otou 7ata fel barça kan t7eb,0
seif gadafi jay l tunis,0
seif islam libre,0
sei slim 3awni manei 5wek rani bech n3ars htfi 54 788 860,1
sei slim bjeh rabi 3awnei rani bech n3ares ftfi 54 788 860,1
sei slim bjeh rabi 3awnei rani dhem 3la 3res karim aweli htfi 54 788 860,0
sélem alaykom brabi eni mowatén men soussa mchit 3am 82 litalia m3a marti b paspori b kol chay w sahél rabi w jibt 2 wléd loul oussema abdelkader w 2 bechir abdelkader w kont fi italia nekhdem ba7ar nhar men nharat 5rajt bekri nekhdim w 5alit marti m3a s8ar fi dar marti 5arjit sbeh bich ta9thi w 5alet s8r fi dar re9din 5afet alehom mil bard s8ar ki 9amou min noum bdew yebkiw jirén sam3ouhom kalmou l bouliciya ta3 italia 5al3ou l bibén w da5lou hazou s8ar men ghirr sbab biti3élit 7imeyit tifl ba3d ki rawaht 9it marti tebki siltha hkétli lahkeya mchit lil markez 3anfouni b tharb w raw7ou biya w 5alew s8ar fi maljaa w raw7ou b marti lil maroc khaterha ma8rbiya w mel wa9t héka l tawa la9it hata 5bar ala s8ari ra8méli mathmounhom tounsi w passporhm tounsii wlh 3yit wéni nkalam fi l7a9 m3ak w 3andi man9olik w jék lmarsoul w chay manajmtich nousel brabiii 3awnouniii rani nheb nal9a s8ariii 3ala mout 3ala 7yé w rabi maythaya3ch ajr lmo7sinin haw mon num 94000258,1
selemi w rye7i tla9ou w anti afhem,0
selem mr silm riahi moi je vai pa parler ni sur recrutement ni sur l infrastructure,0
selmane voilà le lien,0
selm nheb na3ml inscri fi hizb,1
se slim belahi yassine el mekari,0
seyid slim ena orid an atisil bika wa lam astati3 arjou minka an tasma7 li bil itisal wa chokran,0
sghari voici l adresse mail valide actif cpr tn,0
shniya ismha el 8onaya,0
si el hedi houneka balegh min riaset el joumhouriya fi hetha echaan wa ghairihi,1
signature de jmal haddad et ali ma3loul officiel avec club africain,0
silfi fil 3omra hhhhhhhhh,0
silm riaha a une fortune de 7000 milliards c vrai sa,0
si monsef 3andék ésala7iyya bch t haniina bél 3iid wala lé,0
si normal,0
si nourddine tjrs grd rabi imaakoum je suis fiere de vs khouia alghali,0
si silim bel7a9 bech tjibelna maher 7aded,1
si silim si slim d lol,0
si slim 2m1 el parti bech i3adouha 3ala el arthiya kima parti ess,1
si slim 3andou 14 avocat,0
si slim 3leh pa moin ke 20 ans les abonnements,1
si slim 5oudhana ma3loul w hamza mathlouth w mwehbi w ben salhe w meryeh w 9ourbi w nater w 4andri w koulbly w touri lazmehm you5rjou wjibna ben chi5a moudreb w chouf lclub kifh taweli,1
si slim 9oulena 3a recrutement li 3malthom brass la7nina,0
si slim a3melli contract m3a gatar zi barcelona et psg,0
si slim ana yodhorli na3mlou haja fi projet construction mta3 ejjam3iya besm las3ad salle pescine ou esstade illi nawin alih,1
si slim arjouk jibilna sadomba,0
si slim arjou menk ziyaret madinet teboursouk welayt beja upl de teboursouk 3ndo 3det machari3 lik arjou menk si slim ziyaret madinet teboursouk merci vive upl vive ca merci si slim,0
si slim barbi chouf ce lien,0
si slim bé3éth él 9anét,0
si slim bech tkamel wl leee,1
si slim bel 7kit tchelsi nhar 22 nov,0
si slim belahi jibelna wissem w 3kaichi w maher 7aded,0
si slim bellahi goulelhom ysal7ou le fréquence mta3 ettounisiyya tv rahi vértical mahich horizontal,0
si slim bellehi a3mel commentaire we jawebni ya3aychek chniya sar fi 7kyet dhouadi ben yahya souissi etc et merci beaucoup,1
si slim bellehi s7i7 lefri9i twaslet l2ettife9 m3a chareket fly emirates,0
si slim bonjour,0
si slim brabbi ahki maa kasouni,0
si slim brabbi ija l ain drahem,0
si slim brabbi n7eb nes2lek inti oumourek cv m3a eddawla wem5alles 2ada2atek,0
si slim brabi chneya hkeytou ali mathlouthi,0
si slim brabi chouf model heda n7ebou maryoul ejam3eya kifou inshallah,1
si slim brabi habit nesel 3andekom makar lel ettihad elwatani el hor fe ezzahra walla non si oui l adresse svp si non rana enhebou makar fe ezzahra,1
si slim brabi khald elkorbi laaa hawl m3a wisam yahya si non alxise,0
si slim brabi rodelna etounouseya al hotbird car na7na jme3et leurope menejbdouch nilesat stp et merci,0
si slim chewyya lahwa bel hb bb,0
si slim chnya 7kayet el interview m3a haithem erachdi,0
si slim chnya hkeyt maikel enramou,0
si slim chof il messg previ,0
si slim chouf el o5ti 5edma snine deyma,0
si slim edhawadi wa9tech,1
si slim el foot aichek,0
si slim el model eli 9al 3lih,0
si slim fama intidabet jdida ou bien nn,0
si slim fi lmarkatou mta3 disombre ylzem djib dhawedi wsaber 5lifa walexis,0
si slim hez m3aak el younsi et bassem el mehri,0
si slim il 19 w 8 chour yod5ol derby,0
si slim je veux vous parler svp un rdv et merci d avance,0
si slim jewebna brabi ahna fe ezzahra nhebou nentakbouk we mena3rfouche makarkom wine,1
si slim jibelna fabrice ondama elli ken yal3eb fel wided,0
si slim jibena vincenzo iaquinta felipo inzaghi,0
si slim jibilna emanuel josé,0
si slim jib issam jemaa ou ben 5alfalah,0
si slim juste une petit faveur a vous posez 3ana barcha 3la tor7 gala 3léh fé tréve hédhi ma na3mlouch tor7 m3a l bayern munchen et merci,1
si slim just habit n9olk,0
si slim madabina nhar derbi tkoun 3alamet palestine,0
si slim n7eb nkalmek en privee kifech enajjem net7assel 3ala noumrou telifounek c tres urgent,1
si slim n7eb nod5el l7ezb el eti7ad lwatani l7or kifeh na3mel bech nwali 3dhow fih,1
si slim n7eb nwalli membre ma3kom kifech na3mel,1
si slim ne7ebou alexis svp alex alex,0
si slim notleb menek etzour si azouz lasrem,0
si slim notlob mink bach tetasal bi khalaya jamya fi kamel tounes,0
si slim on veux l attaquant de tchelsi de ghana,0
si slim ou bie les admins de cette page brabi waslou lil bureau mta3o inou joumhour club ihib declaration mta3o fasroulna est ce que mazal mwasil m3ana wala,0
si slim salem bellahi chnow hkayett stade tunisie ma akremi est ce que cest vrai ou no,0
si slim svp a3mél page l7ezbek w page o5ra lel leclub,0
si slim svp raj3elna z dhawadi w alex,0
si slim tebni mal3eb wa7dek 5ir walah ta3mlou kif mat7eb whanou ywali mta3na moch 99 ans,1
slim divorce,0
slim erye7i men taliah,0
slim erye7 tawa fi la5bar tv 1,0
slim give me your n tel,0
slim iariahi slim iariahi slim ia raiahi jibilna bagded bounjah,0
slim ilbas,0
slim inti 3indik barcha flous rabi iyzidek ama notlob minek a3mil machari3 lichabab wo5rij mi siyasa,0
slim inti mitrobi ama homa rahom kléb w y7ebo l ysama3hom ma yakrho si slim le club aména 3andek ma tsayebha ela ma thiz m3ana titrowét el kol,0
slim inti nthif wa t3alam kifach t9awem lehmal alanthal,1
slim irye7i oufi b wa3dek mouch 5ir mouche 9otli bech n3awnek ta3mel machrou3 mouche 9otli kif tji t3ares tawa n3awnek ani mra ana wenti t7eb limra w t7ebha mirte7a 3aweni 5alini n3ares w na3mel machrou3,1
slim irye7i yit7ayel 3ala rabi,0
slim itelabena bech inkabelouk pas de répense,1
slim jaime prondre ton num puisk 7achti biiiiiik suuuuuur jatt ton num,0
slim jibilna alexis wsayeb 3lina minou yo5lis barcha wyetcharit a7sen 7aja ta3milha raja3 alexis,0
slim juini,0
slim kan bi rasmi tiheb ca okif 3aliha biyedik wala o5rij minha inta kadimit yasir ca ama farhit tatwij hasit mahlaha akid ca a3tatik ihsas moch normal,1
slim kan t7eb nas tinta5bak mada5elich ro7ik m3a a7zib lmas5a kima nid2a tounes w nans7ik koun mo3aridh w frayji fi nafs elwa9it,0
slim ki n7ébou n5amou el 9odem ou cas ou djabo yo5rej fama chikabbala w housein yesser mta3 qatar mle3biaa kbaar,0
slim lifriki,0
slim loka slim,0
slim m3a weldou kbir,0
slim malgré badelt el publication ema lmsg wsel,0
slim manich bich nahki kima jmay3a ama mat5alich lifri9i hia tawa mehtajatek mat5alihech hawel 9ad mata9der,1
slim mch yched raiis leclub africain,0
slim me 3adech tekteb fi fb ou tawa wa9et 5edma ou jomhour le club kollou m3ak ou borhen bsayess weld jam3eya ou n7ebouhh ou el wa7id 9al le slim chiboub ou el wa7id 9al sam7ouni ranni glott ou touness kemla kenet tbander ye slim n7assbouk ken 3al clubb ou ethana cha3eb le club el kollou m3akk etlhelna bi jam3eya ou sayeb 3lik min fb pr dandouk 7ather rou7ek rana raj3innnn avec slim notre president,1
slim meriah dhakartni btore7 safax fil coupe darabe tdhakartou manssithach lkelma hadhy ya 7assra,0
slim mhz hhh,0
slim miselech nes2lek 7aja,1
slimmm ye ryehiii slim ye ryehiiiiiii,0
slim moumen,0
slimm president,0
slim msalem 3lik saif lgadafi w galek nsit 3echret gasser diafa fhemet,1
slim n7eb nechri tayara,1
